game_date,drive,goal_to_go,air_yards,yards_after_catch,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,interception,punt_inside_twenty,tackled_for_loss,qb_hit,pass_attempt,sack,punt_attempt,fumble,return_yards,third_down_perc,fourth_down_perc,pass_perc,yards_per_deep_pass,yards_per_rush,yards_per_short_pass,yards_per_play,home,team_score
2015-11-15,27,2.0,311.0,158.0,0.0,4.0,7.0,1.0,1.0,3.0,1.0,10.0,38.0,1.0,6.0,2.0,75.0,0.0002885378345235519,0.0,0.0002863929648410519,0.0,4.476190476190476,6.666666666666667,4.830508474576271,1,13
2015-11-15,28,6.0,282.0,123.0,0.0,4.0,11.0,0.0,0.0,1.0,3.0,7.0,40.0,4.0,8.0,1.0,99.0,0.0003606722931544399,0.0,0.0003538033864038413,8.5,3.8076923076923075,5.533333333333333,4.378787878787879,0,20
2015-11-15,27,7.0,314.0,197.0,1.0,10.0,15.0,4.0,1.0,3.0,5.0,10.0,52.0,4.0,7.0,3.0,67.0,0.0005049047893825736,0.0007692307692307692,0.0005559861171951343,12.75,2.3055555555555554,7.17948717948718,4.954545454545454,1,19
2015-11-15,26,1.0,364.0,145.0,0.0,7.0,15.0,0.0,2.0,3.0,2.0,0.0,47.0,1.0,5.0,1.0,53.0,0.0005772422252687784,0.0,0.0005728824411531787,12.1,4.238095238095238,5.571428571428571,5.838235294117647,1,20
2015-11-15,27,10.0,321.0,97.0,0.0,6.0,10.0,6.0,1.0,0.0,3.0,6.0,49.0,3.0,7.0,1.0,57.0,0.000288496213487198,0.0,0.00037060745931740845,4.75,4.090909090909091,4.054054054054054,3.6338028169014085,0,22
2015-11-15,21,14.0,294.0,187.0,0.0,2.0,16.0,2.0,1.0,3.0,5.0,5.0,51.0,6.0,4.0,3.0,109.0,0.0003607243344636029,0.0007686395080707148,0.0005560142204849118,24.5,1.0714285714285714,6.682926829268292,5.2615384615384615,0,9
2015-11-15,22,8.0,349.0,188.0,0.0,4.0,13.0,5.0,1.0,0.0,4.0,2.0,39.0,1.0,1.0,2.0,12.0,0.00021645021645021645,0.0,0.00042122289430675133,23.88888888888889,2.857142857142857,6.678571428571429,7.683333333333334,1,30
2015-11-15,21,4.0,87.0,124.0,0.0,13.0,6.0,2.0,0.0,0.0,2.0,7.0,26.0,4.0,3.0,0.0,107.0,0.0002886002886002886,0.0,0.00023589674462492417,0.0,7.96969696969697,7.368421052631579,6.52542372881356,0,30
2015-11-15,22,3.0,311.0,121.0,0.0,5.0,15.0,0.0,2.0,2.0,0.0,5.0,45.0,2.0,6.0,1.0,164.0,0.000505050505050505,0.0,0.0004886103248416229,22.25,4.421052631578948,5.461538461538462,5.796875,1,14
2015-11-15,23,11.0,436.0,107.0,0.0,5.0,15.0,2.0,1.0,1.0,1.0,5.0,45.0,3.0,4.0,2.0,114.0,0.000505050505050505,0.0007698229407236335,0.0004380422879285654,16.25,3.347826086956522,6.181818181818182,5.970588235294118,0,27
2015-11-15,24,7.0,460.0,154.0,0.0,2.0,16.0,3.0,0.0,1.0,1.0,4.0,47.0,3.0,4.0,2.0,122.0,0.000505014068249044,0.0,0.00040431266846361187,15.0,3.4782608695652173,4.689655172413793,6.0285714285714285,1,26
2015-11-15,26,2.0,477.0,77.0,0.0,4.0,11.0,3.0,5.0,0.0,1.0,9.0,49.0,5.0,6.0,1.0,68.0,0.00021638776687824582,0.0015384615384615385,0.00032008086253369273,0.0,4.0588235294117645,5.484848484848484,3.3484848484848486,1,13
2015-11-15,27,5.0,184.0,148.0,0.0,8.0,4.0,1.0,0.0,4.0,0.0,6.0,33.0,2.0,5.0,0.0,20.0,0.000288496213487198,0.0007698229407236335,0.0002864170906762813,0.0,3.3125,7.555555555555555,4.661538461538462,0,29
2015-11-15,26,3.0,525.0,73.0,0.0,5.0,20.0,5.0,1.0,1.0,2.0,13.0,51.0,3.0,3.0,2.0,101.0,0.0005771172990910403,0.0,0.0004885609353414873,13.777777777777779,3.5454545454545454,6.128205128205129,5.369047619047619,0,39
2015-11-15,25,2.0,342.0,92.0,0.0,9.0,7.0,2.0,1.0,2.0,1.0,9.0,35.0,2.0,5.0,1.0,157.0,7.215007215007215e-05,0.0007698229407236335,0.0002358609768013882,17.0,6.388888888888889,5.52,6.471698113207547,1,32
2015-11-16,22,0.0,374.0,114.0,0.0,5.0,9.0,2.0,1.0,1.0,4.0,4.0,41.0,3.0,7.0,1.0,63.0,0.0002885378345235519,0.0,0.0003706511667087861,5.75,3.4761904761904763,5.033333333333333,4.129032258064516,1,6
2015-11-16,23,4.0,343.0,63.0,0.0,4.0,10.0,2.0,1.0,3.0,5.0,5.0,36.0,3.0,8.0,1.0,107.0,0.0003606722931544399,0.0,0.000286412265184062,5.5,3.28,5.862068965517241,4.19672131147541,0,10
2015-11-19,22,5.0,269.0,97.0,0.0,3.0,13.0,2.0,1.0,3.0,1.0,6.0,35.0,4.0,4.0,1.0,15.0,0.00028855864954552014,0.0,0.0003538391548299045,14.88888888888889,3.9130434782608696,4.909090909090909,5.310344827586207,1,19
2015-11-19,23,0.0,359.0,67.0,0.0,4.0,13.0,5.0,0.0,2.0,5.0,4.0,39.0,4.0,5.0,1.0,98.0,0.0003607243344636029,0.0,0.00037066365642848717,5.7272727272727275,4.0,7.636363636363637,4.861538461538461,0,13
2015-11-22,22,4.0,321.0,84.0,0.0,5.0,9.0,5.0,1.0,2.0,1.0,5.0,34.0,2.0,4.0,1.0,68.0,0.0002885794675708823,0.0,0.00030327026435058045,12.7,3.3076923076923075,6.2727272727272725,5.783333333333333,1,15
2015-11-22,23,2.0,188.0,149.0,0.0,7.0,14.0,0.0,0.0,3.0,1.0,6.0,32.0,5.0,7.0,0.0,49.0,0.0004328692013563235,0.0,0.00033700102785313497,0.0,4.722222222222222,10.0,5.720588235294118,0,17
2015-11-22,20,8.0,250.0,173.0,0.0,6.0,15.0,1.0,0.0,1.0,3.0,4.0,39.0,4.0,5.0,0.0,96.0,0.0004328692013563235,0.0,0.00037066365642848717,9.0,3.5161290322580645,7.935483870967742,5.357142857142857,1,18
2015-11-22,19,3.0,199.0,75.0,0.0,4.0,7.0,2.0,0.0,3.0,4.0,3.0,26.0,1.0,5.0,3.0,83.0,0.0002886002886002886,0.0,0.00021903221458417576,21.5,2.380952380952381,5.478260869565218,4.553191489361702,0,13
2015-11-22,25,8.0,490.0,60.0,0.0,3.0,15.0,3.0,3.0,3.0,2.0,5.0,47.0,1.0,5.0,1.0,51.0,0.0005771589351417646,0.0,0.00042117322012197176,9.0,4.166666666666667,5.171428571428572,5.28169014084507,1,21
2015-11-22,24,3.0,186.0,147.0,0.0,3.0,11.0,3.0,2.0,2.0,2.0,8.0,34.0,2.0,5.0,1.0,95.0,0.000505050505050505,0.0,0.00038755118203110517,8.666666666666666,2.740740740740741,6.448275862068965,4.524590163934426,0,23
2015-11-22,28,4.0,397.0,86.0,0.0,6.0,12.0,1.0,0.0,1.0,2.0,5.0,36.0,1.0,8.0,1.0,39.0,0.0005049047893825736,0.0,0.0002863977896829408,13.333333333333334,3.324324324324324,5.0,4.986301369863014,1,24
2015-11-22,27,1.0,466.0,104.0,0.0,5.0,10.0,1.0,2.0,3.0,3.0,6.0,42.0,3.0,8.0,2.0,140.0,0.00021638776687824582,0.0007692307692307692,0.00032009164729269855,4.857142857142857,3.3333333333333335,5.92,4.238095238095238,0,17
2015-11-22,24,0.0,187.0,154.0,0.0,8.0,12.0,1.0,3.0,2.0,0.0,5.0,44.0,3.0,6.0,1.0,153.0,0.000505014068249044,0.0,0.0004380644291683515,10.5,4.857142857142857,5.918918918918919,5.319444444444445,1,17
2015-11-22,25,6.0,290.0,42.0,0.0,8.0,16.0,1.0,0.0,2.0,5.0,5.0,30.0,1.0,4.0,2.0,26.0,0.000721552781585973,0.0007698229407236335,0.0003201347935973041,14.88888888888889,6.738095238095238,5.6,7.236111111111111,0,44
2015-11-22,24,3.0,330.0,96.0,0.0,6.0,10.0,3.0,0.0,2.0,5.0,5.0,37.0,2.0,4.0,0.0,83.0,0.00043280675178532783,0.0,0.00026955086087806194,9.142857142857142,3.6470588235294117,5.481481481481482,4.535211267605634,0,30
2015-11-22,23,0.0,287.0,174.0,0.0,5.0,11.0,0.0,0.0,1.0,3.0,10.0,44.0,6.0,6.0,1.0,150.0,0.0003607243344636029,0.0,0.00042120870048691723,13.714285714285714,5.222222222222222,6.451612903225806,5.516129032258065,1,13
2015-11-22,25,5.0,339.0,77.0,0.0,8.0,17.0,2.0,0.0,1.0,7.0,3.0,36.0,2.0,4.0,1.0,34.0,0.000505050505050505,0.0,0.0003538153084090105,12.571428571428571,3.641025641025641,5.851851851851852,4.906666666666666,1,44
2015-11-22,26,0.0,240.0,79.0,0.0,1.0,8.0,0.0,1.0,3.0,3.0,6.0,35.0,5.0,5.0,5.0,219.0,0.0001443001443001443,0.0007698229407236335,0.00037070113063844844,13.285714285714286,1.1666666666666667,4.956521739130435,3.9574468085106385,0,16
2015-11-22,20,7.0,266.0,59.0,0.0,10.0,11.0,1.0,2.0,0.0,6.0,6.0,30.0,2.0,3.0,0.0,29.0,0.000505050505050505,0.0007692307692307692,0.00030329581451775964,11.0,4.368421052631579,7.318181818181818,5.676470588235294,0,23
2015-11-22,21,0.0,241.0,53.0,0.0,2.0,6.0,1.0,1.0,5.0,1.0,5.0,27.0,3.0,7.0,1.0,69.0,7.213966238638003e-05,0.0,0.0002190395956192081,17.0,5.0,4.0588235294117645,5.121951219512195,1,14
2015-11-22,30,6.0,231.0,226.0,0.0,5.0,11.0,0.0,2.0,2.0,4.0,6.0,45.0,1.0,7.0,3.0,99.0,0.000288496213487198,0.0,0.0004548900682335102,5.0,3.4285714285714284,7.153846153846154,5.315068493150685,1,16
2015-11-22,29,3.0,214.0,71.0,0.0,4.0,6.0,3.0,0.0,4.0,3.0,4.0,27.0,1.0,8.0,4.0,5.0,0.00021640337589266391,0.0,0.00020217676988913973,9.2,2.8275862068965516,4.285714285714286,3.8035714285714284,0,13
2015-11-22,24,4.0,338.0,114.0,0.0,2.0,15.0,4.0,2.0,3.0,1.0,5.0,33.0,2.0,4.0,3.0,110.0,0.0003607763907929865,0.0,0.0003369896712665757,17.818181818181817,3.28,6.368421052631579,6.603448275862069,1,34
2015-11-22,25,9.0,446.0,141.0,0.0,6.0,14.0,4.0,0.0,0.0,1.0,6.0,43.0,4.0,5.0,3.0,83.0,0.0003607243344636029,0.0007698229407236335,0.0003706386778307529,7.111111111111111,3.5357142857142856,8.366666666666667,5.309859154929577,0,31
2015-11-22,21,1.0,161.0,176.0,0.0,14.0,14.0,0.0,0.0,3.0,1.0,6.0,31.0,2.0,4.0,0.0,6.0,0.0005772422252687784,0.0,0.00040441486224618756,12.0,5.795454545454546,8.74074074074074,6.773333333333333,1,29
2015-11-22,20,5.0,340.0,119.0,0.0,3.0,11.0,0.0,0.0,2.0,2.0,7.0,36.0,2.0,7.0,2.0,97.0,0.00014427932477276007,0.0,0.0003706699016039898,13.857142857142858,3.6875,6.185185185185185,5.884615384615385,0,13
2015-11-22,21,11.0,148.0,148.0,0.0,9.0,10.0,3.0,0.0,4.0,2.0,4.0,28.0,3.0,5.0,1.0,0.0,0.00036075036075036075,0.0007698229407236335,0.00033701238520515627,16.666666666666668,4.935483870967742,9.227272727272727,6.52542372881356,0,32
2015-11-22,21,0.0,278.0,102.0,0.0,5.0,7.0,2.0,1.0,2.0,2.0,5.0,33.0,3.0,6.0,0.0,49.0,0.00028855864954552014,0.0,0.0003201347935973041,2.8333333333333335,2.08,6.708333333333333,3.4655172413793105,1,3
2015-11-23,26,0.0,393.0,65.0,0.0,6.0,9.0,1.0,0.0,2.0,6.0,2.0,38.0,2.0,7.0,2.0,64.0,0.00021637216011539847,0.0007698229407236335,0.00033694992924051485,11.88888888888889,3.1333333333333333,4.666666666666667,4.6911764705882355,0,13
2015-11-23,25,1.0,347.0,158.0,0.0,4.0,12.0,2.0,1.0,3.0,1.0,10.0,40.0,1.0,7.0,2.0,22.0,0.0002885378345235519,0.0,0.0003369385760975774,7.285714285714286,3.8636363636363638,7.290322580645161,5.741935483870968,1,20
2015-11-26,22,5.0,289.0,192.0,0.0,6.0,22.0,0.0,0.0,0.0,4.0,3.0,40.0,2.0,4.0,0.0,28.0,0.00036080242459229326,0.0,0.0004549207258512915,7.333333333333333,3.6,9.15625,6.142857142857143,1,45
2015-11-26,23,3.0,206.0,78.0,0.0,4.0,9.0,1.0,0.0,2.0,5.0,8.0,33.0,6.0,6.0,1.0,10.0,0.0004328692013563235,0.0,0.0003201455819909685,9.4,2.72,6.909090909090909,3.913793103448276,0,14
2015-11-26,19,6.0,190.0,65.0,0.0,9.0,8.0,1.0,0.0,1.0,4.0,2.0,28.0,1.0,2.0,1.0,11.0,0.0005771589351417646,0.0,0.00026958265235632085,20.6,3.4864864864864864,3.6363636363636362,4.523076923076923,0,31
2015-11-26,18,6.0,312.0,116.0,0.0,3.0,10.0,1.0,3.0,0.0,3.0,5.0,43.0,2.0,3.0,0.0,85.0,0.0004329004329004329,0.0,0.0004043603524674406,0.0,2.2142857142857144,6.21875,3.719298245614035,1,14
2015-11-26,24,8.0,193.0,117.0,0.0,4.0,12.0,1.0,0.0,4.0,3.0,4.0,32.0,1.0,8.0,2.0,38.0,0.0003606983119319002,0.0,0.0003201240059307184,5.25,3.2580645161290325,6.62962962962963,4.603174603174603,0,17
2015-11-26,23,9.0,271.0,144.0,0.0,9.0,9.0,5.0,1.0,2.0,0.0,6.0,45.0,2.0,5.0,2.0,91.0,0.00021643460067816175,0.0,0.0003706199460916442,3.2857142857142856,6.321428571428571,4.972222222222222,5.0,1,13
2015-11-29,26,3.0,513.0,123.0,0.0,1.0,14.0,2.0,3.0,3.0,2.0,8.0,54.0,3.0,7.0,2.0,58.0,0.00021637216011539847,0.001539645881447267,0.00043799063373875546,9.461538461538462,2.5384615384615383,5.2105263157894735,4.955223880597015,0,14
2015-11-29,25,4.0,292.0,170.0,0.0,5.0,12.0,1.0,0.0,3.0,6.0,3.0,29.0,0.0,6.0,2.0,72.0,0.00028851702250432774,0.0007692307692307692,0.0003369896712665757,14.142857142857142,2.8378378378378377,9.227272727272727,6.166666666666667,1,20
2015-11-29,17,11.0,305.0,43.0,0.0,2.0,14.0,6.0,2.0,0.0,3.0,3.0,33.0,2.0,2.0,2.0,45.0,0.0003607763907929865,0.0,0.00037070113063844844,6.833333333333333,4.833333333333333,7.56,5.771929824561403,1,10
2015-11-29,18,1.0,118.0,133.0,0.0,11.0,10.0,3.0,1.0,1.0,1.0,3.0,28.0,0.0,2.0,0.0,17.0,0.0005051233944292105,0.0,0.00033700102785313497,0.0,4.897435897435898,6.96,5.447761194029851,0,20
2015-11-29,22,5.0,202.0,140.0,0.0,6.0,12.0,1.0,1.0,1.0,1.0,0.0,28.0,0.0,4.0,1.0,22.0,0.00021645021645021645,0.0,0.00035385704175513094,10.166666666666666,4.516129032258065,7.954545454545454,6.372881355932203,1,30
2015-11-29,23,0.0,255.0,177.0,0.0,3.0,14.0,2.0,3.0,1.0,4.0,12.0,54.0,1.0,5.0,0.0,91.0,0.0004328379743182802,0.0007686395080707148,0.0006065303096674192,0.0,5.529411764705882,5.395833333333333,4.859154929577465,0,7
2015-11-29,21,2.0,175.0,108.0,0.0,9.0,11.0,3.0,1.0,0.0,2.0,4.0,28.0,1.0,4.0,2.0,88.0,0.0004329004329004329,0.0,0.0003538630044654141,13.25,4.394736842105263,6.608695652173913,5.484848484848484,1,24
2015-11-29,20,0.0,287.0,119.0,0.0,2.0,11.0,1.0,1.0,2.0,4.0,8.0,46.0,2.0,6.0,1.0,121.0,0.0002164189871591401,0.0,0.00042117322012197176,8.333333333333334,5.0,4.684210526315789,4.785714285714286,0,6
2015-11-29,19,6.0,300.0,108.0,0.0,2.0,18.0,3.0,0.0,2.0,5.0,11.0,45.0,3.0,3.0,1.0,91.0,0.0005049776367046602,0.0,0.0004380349080126693,18.5,1.0384615384615385,4.911764705882353,4.732394366197183,1,25
2015-11-29,20,5.0,485.0,73.0,0.0,5.0,14.0,2.0,1.0,0.0,3.0,12.0,41.0,5.0,3.0,0.0,21.0,0.0004329004329004329,0.0,0.0003369556060988965,3.4166666666666665,6.285714285714286,8.5,5.548387096774194,0,12
2015-11-29,26,6.0,492.0,177.0,0.0,0.0,19.0,1.0,1.0,2.0,1.0,8.0,61.0,3.0,8.0,4.0,209.0,0.00028851702250432774,0.001539645881447267,0.0005558924600768142,5.0,1.3333333333333333,6.22,4.757142857142857,0,20
2015-11-29,27,6.0,359.0,83.0,0.0,10.0,13.0,1.0,0.0,1.0,5.0,5.0,38.0,1.0,5.0,1.0,58.0,0.0007215007215007215,0.0,0.0003706511667087861,11.0,4.029411764705882,6.185185185185185,5.708333333333333,1,38
2015-11-29,23,0.0,352.0,196.0,0.0,4.0,15.0,1.0,1.0,1.0,1.0,2.0,51.0,2.0,3.0,0.0,44.0,0.0003606722931544399,0.0015384615384615385,0.0005054078641463662,4.142857142857143,5.368421052631579,7.142857142857143,6.0,1,25
2015-11-29,24,12.0,289.0,143.0,1.0,4.0,19.0,1.0,0.0,1.0,3.0,3.0,45.0,2.0,6.0,0.0,41.0,0.0004328692013563235,0.0007698229407236335,0.0004885938605654211,11.0,3.0384615384615383,6.057142857142857,5.197183098591549,0,31
2015-11-29,25,5.0,393.0,82.0,0.0,6.0,15.0,1.0,0.0,3.0,4.0,3.0,39.0,1.0,4.0,3.0,96.0,0.0005772005772005772,0.0,0.00040435353977827946,19.555555555555557,2.8,5.137931034482759,5.826086956521739,0,24
2015-11-29,24,4.0,401.0,52.0,0.0,3.0,10.0,6.0,2.0,1.0,2.0,3.0,40.0,2.0,6.0,0.0,87.0,0.0002164189871591401,0.0,0.0002863977896829408,12.2,2.4444444444444446,3.6923076923076925,4.327586206896552,1,21
2015-11-29,20,1.0,417.0,77.0,0.0,9.0,13.0,3.0,0.0,1.0,2.0,4.0,40.0,1.0,3.0,3.0,164.0,0.00036075036075036075,0.0,0.0003537914652020823,14.444444444444445,4.607142857142857,5.551724137931035,6.102941176470588,0,22
2015-11-29,21,1.0,286.0,82.0,0.0,8.0,11.0,2.0,0.0,0.0,2.0,0.0,31.0,1.0,3.0,0.0,111.0,0.0004329004329004329,0.0,0.000320129399673131,25.2,5.851851851851852,5.16,7.120689655172414,1,30
2015-11-29,19,13.0,417.0,66.0,0.0,5.0,14.0,7.0,0.0,0.0,6.0,9.0,41.0,1.0,4.0,1.0,47.0,0.000505050505050505,0.0,0.0004043399150886178,13.444444444444445,2.413793103448276,4.838709677419355,4.814285714285714,0,19
2015-11-29,18,0.0,291.0,176.0,0.0,3.0,14.0,0.0,1.0,2.0,3.0,3.0,38.0,2.0,4.0,1.0,115.0,0.0,0.0007692307692307692,0.00042122999157540015,9.5,3.9411764705882355,8.642857142857142,6.6909090909090905,1,13
2015-11-29,25,4.0,672.0,193.0,0.0,6.0,18.0,2.0,4.0,1.0,1.0,4.0,63.0,2.0,2.0,1.0,200.0,0.0003607763907929865,0.0,0.0006233363657805182,13.153846153846153,4.142857142857143,6.934782608695652,7.012987012987013,0,30
2015-11-29,26,4.0,237.0,169.0,0.0,5.0,15.0,1.0,0.0,3.0,1.0,4.0,33.0,2.0,6.0,2.0,165.0,0.0005050869471101812,0.0,0.0003538391548299045,17.333333333333332,3.5714285714285716,10.041666666666666,7.147540983606557,1,39
2015-11-29,30,7.0,402.0,87.0,0.0,9.0,12.0,2.0,1.0,0.0,4.0,8.0,45.0,3.0,8.0,2.0,67.0,0.000288496213487198,0.0007698229407236335,0.000387479362512214,16.166666666666668,5.59375,4.805555555555555,5.623376623376624,1,30
2015-11-29,29,0.0,449.0,110.0,0.0,1.0,13.0,2.0,0.0,5.0,1.0,13.0,45.0,3.0,10.0,1.0,24.0,0.00014425851125216387,0.0,0.00038747283478495257,9.444444444444445,2.4375,5.909090909090909,4.934426229508197,0,24
2015-11-30,21,0.0,239.0,81.0,0.0,6.0,10.0,0.0,2.0,1.0,2.0,1.0,34.0,0.0,4.0,0.0,111.0,0.00014427932477276007,0.001539645881447267,0.0003369726378218089,8.6,4.521739130434782,5.222222222222222,5.894736842105263,0,26
2015-11-30,22,6.0,329.0,128.0,0.0,4.0,15.0,2.0,0.0,1.0,1.0,10.0,50.0,2.0,6.0,0.0,190.0,0.00028851702250432774,0.001539645881447267,0.0004716981132075472,9.777777777777779,3.5,5.2894736842105265,4.970588235294118,1,26
2015-12-03,24,0.0,268.0,142.0,0.0,6.0,11.0,0.0,0.0,2.0,7.0,6.0,38.0,3.0,6.0,1.0,51.0,0.00043280675178532783,0.0007698229407236335,0.0003875185334950802,5.75,4.04,6.444444444444445,4.857142857142857,1,23
2015-12-03,25,1.0,399.0,142.0,0.0,5.0,11.0,3.0,1.0,1.0,6.0,11.0,39.0,3.0,6.0,3.0,85.0,0.0002164189871591401,0.0007698229407236335,0.0004043739785344813,7.2727272727272725,2.68,8.041666666666666,4.890625,0,27
2015-12-06,23,4.0,283.0,164.0,0.0,2.0,9.0,3.0,1.0,4.0,1.0,5.0,37.0,3.0,5.0,1.0,114.0,0.00028851702250432774,0.0007692307692307692,0.00030326004548900684,15.142857142857142,3.0833333333333335,7.074074074074074,5.819672131147541,1,19
2015-12-06,22,10.0,310.0,204.0,0.0,5.0,21.0,2.0,0.0,1.0,2.0,9.0,53.0,3.0,5.0,1.0,204.0,0.0004328379743182802,0.0007698229407236335,0.0006065303096674192,9.75,3.75,7.428571428571429,6.012987012987013,0,23
2015-12-06,24,7.0,326.0,61.0,0.0,8.0,7.0,0.0,0.0,2.0,2.0,3.0,22.0,1.0,6.0,0.0,84.0,0.0005771589351417646,0.0,0.00018534119629317608,20.857142857142858,5.194444444444445,4.642857142857143,6.724137931034483,1,30
2015-12-06,25,0.0,516.0,100.0,0.0,6.0,14.0,1.0,1.0,4.0,0.0,6.0,45.0,2.0,7.0,0.0,37.0,0.000505014068249044,0.0,0.0004380349080126693,6.454545454545454,4.7407407407407405,6.9375,5.597222222222222,0,21
2015-12-06,25,0.0,335.0,96.0,0.0,4.0,18.0,0.0,2.0,2.0,0.0,9.0,49.0,3.0,5.0,0.0,62.0,0.0003606983119319002,0.0,0.0005391562205148942,11.875,3.6153846153846154,5.351351351351352,5.0,0,13
2015-12-06,24,0.0,177.0,21.0,0.0,5.0,3.0,0.0,0.0,2.0,2.0,5.0,20.0,1.0,9.0,1.0,89.0,0.00028855864954552014,0.0,0.00015164279696714406,7.6,5.269230769230769,3.4285714285714284,4.760869565217392,1,13
2015-12-06,18,8.0,175.0,99.0,0.0,9.0,9.0,2.0,0.0,0.0,3.0,1.0,23.0,1.0,1.0,0.0,20.0,0.00036075036075036075,0.0015384615384615385,0.0002696053651467664,28.6,4.363636363636363,5.647058823529412,6.732142857142857,0,37
2015-12-06,19,0.0,301.0,94.0,0.0,5.0,10.0,3.0,1.0,1.0,5.0,11.0,41.0,3.0,3.0,1.0,161.0,0.0004329004329004329,0.0,0.0004212157972772611,5.666666666666667,3.5789473684210527,6.125,4.55,1,3
2015-12-06,22,11.0,310.0,134.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,2.0,39.0,2.0,3.0,1.0,65.0,0.0007216569242981886,0.0,0.0004043671653861706,15.0,3.857142857142857,7.967741935483871,6.383333333333334,0,39
2015-12-06,23,11.0,284.0,88.0,0.0,9.0,13.0,4.0,1.0,1.0,7.0,4.0,33.0,4.0,3.0,1.0,103.0,0.0005772838793476692,0.0,0.0003369953494641774,15.714285714285714,6.0,7.181818181818182,6.867647058823529,1,41
2015-12-06,25,2.0,315.0,88.0,0.0,12.0,8.0,0.0,1.0,3.0,1.0,1.0,32.0,1.0,6.0,1.0,121.0,0.0005771172990910403,0.0,0.000303275374039628,8.714285714285714,4.0476190476190474,5.875,4.918918918918919,1,20
2015-12-06,26,1.0,220.0,98.0,0.0,7.0,6.0,0.0,0.0,3.0,0.0,6.0,36.0,4.0,9.0,0.0,188.0,0.0005049776367046602,0.0,0.0003032651548337096,23.666666666666668,5.260869565217392,4.310344827586207,4.932203389830509,0,26
2015-12-06,19,0.0,216.0,37.0,0.0,1.0,7.0,1.0,1.0,2.0,5.0,7.0,32.0,4.0,7.0,1.0,254.0,0.00014428973378544116,0.0,0.0002864363942712721,5.833333333333333,1.9375,3.772727272727273,2.6041666666666665,1,7
2015-12-06,20,8.0,212.0,152.0,0.0,11.0,11.0,3.0,0.0,0.0,3.0,4.0,30.0,2.0,2.0,1.0,71.0,0.0006494912318683698,0.0007698229407236335,0.0003538510792457917,20.4,4.805555555555555,7.478260869565218,6.5606060606060606,0,38
2015-12-06,26,10.0,467.0,104.0,0.0,9.0,18.0,6.0,1.0,1.0,3.0,3.0,42.0,1.0,3.0,2.0,76.0,0.00021648145475537596,0.001539645881447267,0.0004717616929505324,12.555555555555555,5.147058823529412,7.032258064516129,6.5394736842105265,0,41
2015-12-06,25,1.0,381.0,118.0,0.0,5.0,13.0,3.0,1.0,2.0,2.0,6.0,44.0,2.0,5.0,1.0,26.0,0.00021645021645021645,0.0,0.0004043331030880941,14.5,4.8,5.03030303030303,5.694915254237288,1,35
2015-12-06,19,5.0,326.0,119.0,0.0,6.0,14.0,1.0,1.0,0.0,3.0,4.0,48.0,3.0,4.0,1.0,83.0,0.0005771589351417646,0.0,0.0005054419247228493,7.666666666666667,3.5555555555555554,5.717948717948718,4.833333333333333,0,19
2015-12-06,20,7.0,254.0,59.0,0.0,11.0,10.0,4.0,1.0,1.0,2.0,6.0,29.0,1.0,3.0,1.0,60.0,0.00043296290951075193,0.0,0.00030329581451775964,13.4,4.486486486486487,7.2727272727272725,5.878787878787879,1,23
2015-12-06,24,0.0,391.0,145.0,0.0,8.0,18.0,3.0,0.0,2.0,5.0,7.0,43.0,2.0,6.0,1.0,43.0,0.0005049776367046602,0.0,0.0004548977322505644,15.666666666666666,4.861111111111111,7.129032258064516,6.632911392405063,0,27
2015-12-06,25,4.0,329.0,85.0,0.0,3.0,6.0,0.0,1.0,5.0,3.0,7.0,35.0,0.0,8.0,1.0,155.0,7.212925562608193e-05,0.0007692307692307692,0.0002526996748597517,3.75,4.4,4.296296296296297,4.24,1,3
2015-12-06,26,5.0,123.0,105.0,0.0,6.0,7.0,2.0,0.0,2.0,2.0,4.0,27.0,4.0,5.0,2.0,54.0,0.00021648145475537596,0.0,0.0002696053651467664,0.0,4.045454545454546,7.714285714285714,4.73469387755102,0,32
2015-12-06,25,5.0,334.0,135.0,0.0,6.0,17.0,4.0,3.0,3.0,2.0,5.0,52.0,4.0,4.0,4.0,279.0,0.0004328692013563235,0.0,0.0005222899888802777,7.333333333333333,4.125,5.564102564102564,4.75,1,20
2015-12-06,22,5.0,255.0,96.0,0.0,9.0,8.0,2.0,1.0,2.0,3.0,5.0,27.0,1.0,5.0,0.0,37.0,0.0004329004329004329,0.0,0.00026959173701326055,0.0,3.4358974358974357,7.904761904761905,4.4393939393939394,0,16
2015-12-06,21,0.0,243.0,129.0,0.0,6.0,8.0,1.0,1.0,2.0,1.0,11.0,39.0,4.0,4.0,4.0,70.0,0.0003606983119319002,0.0,0.00030325493631646336,0.0,4.043478260869565,6.733333333333333,4.387096774193548,1,3
2015-12-06,25,6.0,571.0,148.0,1.0,8.0,18.0,1.0,2.0,1.0,3.0,13.0,61.0,4.0,7.0,0.0,282.0,0.0005049412104162159,0.0007692307692307692,0.000505348269182178,8.454545454545455,4.12,5.666666666666667,4.965116279069767,1,28
2015-12-06,26,0.0,132.0,62.0,0.0,6.0,8.0,1.0,0.0,2.0,6.0,3.0,25.0,1.0,7.0,3.0,39.0,0.0004328692013563235,0.0,0.0002358887952822241,0.0,3.878787878787879,5.217391304347826,4.275862068965517,0,32
